# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-11 13:56:55 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01622000 NORTH RIVER NEAR BURKETOWN, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01622000
#            TS   parameter     statistic     Description
#        144616       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	144616_00060_00003	144616_00060_00003_cd
USGS	01622000	2018-06-19	550	A
USGS	01622000	2018-06-20	537	A
USGS	01622000	2018-06-21	543	A
USGS	01622000	2018-06-22	2080	A
USGS	01622000	2018-06-23	3810	A
USGS	01622000	2018-06-24	2920	A
USGS	01622000	2018-06-25	2090	A
USGS	01622000	2018-06-26	1530	A
USGS	01622000	2018-06-27	1180	A
USGS	01622000	2018-06-28	928	A
USGS	01622000	2018-06-29	733	A
USGS	01622000	2018-06-30	601	A
USGS	01622000	2018-07-01	507	A
USGS	01622000	2018-07-02	444	A
USGS	01622000	2018-07-03	397	A
USGS	01622000	2018-07-04	396	A
USGS	01622000	2018-07-05	375	A
USGS	01622000	2018-07-06	332	A
USGS	01622000	2018-07-07	308	A
USGS	01622000	2018-07-08	278	A
USGS	01622000	2018-07-09	261	A
USGS	01622000	2018-07-10	246	A
USGS	01622000	2018-07-11	232	A
USGS	01622000	2018-07-12	219	A
USGS	01622000	2018-07-13	206	A
USGS	01622000	2018-07-14	199	A
USGS	01622000	2018-07-15	192	A
USGS	01622000	2018-07-16	194	A
USGS	01622000	2018-07-17	189	A
USGS	01622000	2018-07-18	180	A
USGS	01622000	2018-07-19	169	A
USGS	01622000	2018-07-20	164	A
USGS	01622000	2018-07-21	158	A
USGS	01622000	2018-07-22	162	A
USGS	01622000	2018-07-23	180	A
USGS	01622000	2018-07-24	297	A
USGS	01622000	2018-07-25	250	A
USGS	01622000	2018-07-26	314	A
USGS	01622000	2018-07-27	278	A
USGS	01622000	2018-07-28	289	A
USGS	01622000	2018-07-29	224	A
USGS	01622000	2018-07-30	250	A
USGS	01622000	2018-07-31	249	A
USGS	01622000	2018-08-01	272	A
USGS	01622000	2018-08-02	613	A
USGS	01622000	2018-08-03	1540	A
USGS	01622000	2018-08-04	2030	A
USGS	01622000	2018-08-05	1510	A
USGS	01622000	2018-08-06	1120	A
USGS	01622000	2018-08-07	1760	A
USGS	01622000	2018-08-08	1440	A
USGS	01622000	2018-08-09	1020	A
USGS	01622000	2018-08-10	720	A
USGS	01622000	2018-08-11	586	A
USGS	01622000	2018-08-12	663	A
USGS	01622000	2018-08-13	1190	A
USGS	01622000	2018-08-14	1210	A
USGS	01622000	2018-08-15	770	A
USGS	01622000	2018-08-16	599	A
USGS	01622000	2018-08-17	548	A
USGS	01622000	2018-08-18	527	A
USGS	01622000	2018-08-19	638	A
USGS	01622000	2018-08-20	747	A
USGS	01622000	2018-08-21	638	A
USGS	01622000	2018-08-22	702	A
USGS	01622000	2018-08-23	625	A
USGS	01622000	2018-08-24	533	A
USGS	01622000	2018-08-25	452	A
USGS	01622000	2018-08-26	396	A
USGS	01622000	2018-08-27	365	A
USGS	01622000	2018-08-28	419	A
USGS	01622000	2018-08-29	386	A
USGS	01622000	2018-08-30	472	A
USGS	01622000	2018-08-31	1020	A
USGS	01622000	2018-09-01	531	A
USGS	01622000	2018-09-02	459	A
USGS	01622000	2018-09-03	503	A
USGS	01622000	2018-09-04	472	A
USGS	01622000	2018-09-05	402	A
USGS	01622000	2018-09-06	348	A
USGS	01622000	2018-09-07	329	A
USGS	01622000	2018-09-08	460	A
USGS	01622000	2018-09-09	599	A
USGS	01622000	2018-09-10	767	A
USGS	01622000	2018-09-11	870	A
USGS	01622000	2018-09-12	843	A
USGS	01622000	2018-09-13	727	A
USGS	01622000	2018-09-14	625	A
USGS	01622000	2018-09-15	564	A
USGS	01622000	2018-09-16	617	A
USGS	01622000	2018-09-17	6190	A
USGS	01622000	2018-09-18	5390	A
USGS	01622000	2018-09-19	3600	A
USGS	01622000	2018-09-20	2610	A
USGS	01622000	2018-09-21	1940	A
USGS	01622000	2018-09-22	1340	A
USGS	01622000	2018-09-23	1800	A
USGS	01622000	2018-09-24	1170	A
USGS	01622000	2018-09-25	1230	A
USGS	01622000	2018-09-26	1410	A
USGS	01622000	2018-09-27	2070	A
USGS	01622000	2018-09-28	6440	A
USGS	01622000	2018-09-29	3530	A
USGS	01622000	2018-09-30	2320	A
USGS	01622000	2018-10-01	1650	A
USGS	01622000	2018-10-02	1280	A
USGS	01622000	2018-10-03	1020	A
USGS	01622000	2018-10-04	836	A
USGS	01622000	2018-10-05	721	A
USGS	01622000	2018-10-06	656	A
USGS	01622000	2018-10-07	665	A
USGS	01622000	2018-10-08	577	A
USGS	01622000	2018-10-09	518	A
USGS	01622000	2018-10-10	501	A
USGS	01622000	2018-10-11	644	A
USGS	01622000	2018-10-12	735	A
USGS	01622000	2018-10-13	662	A
USGS	01622000	2018-10-14	626	A
USGS	01622000	2018-10-15	596	A
USGS	01622000	2018-10-16	544	A
USGS	01622000	2018-10-17	495	A
USGS	01622000	2018-10-18	447	A
USGS	01622000	2018-10-19	413	A
USGS	01622000	2018-10-20	389	A
USGS	01622000	2018-10-21	363	A
USGS	01622000	2018-10-22	339	A
USGS	01622000	2018-10-23	320	A
USGS	01622000	2018-10-24	303	A
USGS	01622000	2018-10-25	288	A
USGS	01622000	2018-10-26	292	A
USGS	01622000	2018-10-27	364	A
USGS	01622000	2018-10-28	316	A
USGS	01622000	2018-10-29	308	A
USGS	01622000	2018-10-30	292	A
USGS	01622000	2018-10-31	282	A
USGS	01622000	2018-11-01	279	A
USGS	01622000	2018-11-02	298	A
USGS	01622000	2018-11-03	410	A
USGS	01622000	2018-11-04	422	A
USGS	01622000	2018-11-05	517	A
USGS	01622000	2018-11-06	654	A
USGS	01622000	2018-11-07	817	A
USGS	01622000	2018-11-08	833	A
USGS	01622000	2018-11-09	806	A
USGS	01622000	2018-11-10	801	A
USGS	01622000	2018-11-11	695	A
USGS	01622000	2018-11-12	649	A
USGS	01622000	2018-11-13	1160	A
USGS	01622000	2018-11-14	1250	A
USGS	01622000	2018-11-15	1340	A
USGS	01622000	2018-11-16	1610	A
USGS	01622000	2018-11-17	1500	A
USGS	01622000	2018-11-18	1320	A
USGS	01622000	2018-11-19	1220	A
USGS	01622000	2018-11-20	1170	A
USGS	01622000	2018-11-21	1130	A
USGS	01622000	2018-11-22	1020	A
USGS	01622000	2018-11-23	892	A
USGS	01622000	2018-11-24	1620	A
USGS	01622000	2018-11-25	2110	A
USGS	01622000	2018-11-26	1760	A
USGS	01622000	2018-11-27	1440	A
USGS	01622000	2018-11-28	1170	A
USGS	01622000	2018-11-29	971	A
USGS	01622000	2018-11-30	843	A
USGS	01622000	2018-12-01	755	A
USGS	01622000	2018-12-02	679	A
USGS	01622000	2018-12-03	625	A
USGS	01622000	2018-12-04	569	A
USGS	01622000	2018-12-05	532	A
USGS	01622000	2018-12-06	497	A
USGS	01622000	2018-12-07	456	A
USGS	01622000	2018-12-08	424	A
USGS	01622000	2018-12-09	413	A
USGS	01622000	2018-12-10	411	A
USGS	01622000	2018-12-11	386	A
USGS	01622000	2018-12-12	368	A
USGS	01622000	2018-12-13	354	A
USGS	01622000	2018-12-14	360	A
USGS	01622000	2018-12-15	2620	A
USGS	01622000	2018-12-16	3770	A
USGS	01622000	2018-12-17	2670	A
USGS	01622000	2018-12-18	1970	A
USGS	01622000	2018-12-19	1510	A
USGS	01622000	2018-12-20	1260	A
USGS	01622000	2018-12-21	4770	A
USGS	01622000	2018-12-22	4290	A
USGS	01622000	2018-12-23	2810	A
USGS	01622000	2018-12-24	2060	A
USGS	01622000	2018-12-25	1590	A
USGS	01622000	2018-12-26	1220	A
USGS	01622000	2018-12-27	970	A
USGS	01622000	2018-12-28	1590	A
USGS	01622000	2018-12-29	1620	A
USGS	01622000	2018-12-30	1410	A
USGS	01622000	2018-12-31	1380	A
USGS	01622000	2019-01-01	1280	A
USGS	01622000	2019-01-02	1110	A
USGS	01622000	2019-01-03	1030	A
USGS	01622000	2019-01-04	932	A
USGS	01622000	2019-01-05	952	A
USGS	01622000	2019-01-06	921	A
USGS	01622000	2019-01-07	872	A
USGS	01622000	2019-01-08	839	A
USGS	01622000	2019-01-09	794	A
USGS	01622000	2019-01-10	724	A
USGS	01622000	2019-01-11	658	A
USGS	01622000	2019-01-12	609	A
USGS	01622000	2019-01-13	591	A
USGS	01622000	2019-01-14	556	A
USGS	01622000	2019-01-15	524	A
USGS	01622000	2019-01-16	490	A
USGS	01622000	2019-01-17	468	A
USGS	01622000	2019-01-18	455	A
USGS	01622000	2019-01-19	508	A
USGS	01622000	2019-01-20	2490	A
USGS	01622000	2019-01-21	1810	A
USGS	01622000	2019-01-22	1400	A
USGS	01622000	2019-01-23	1160	A
USGS	01622000	2019-01-24	1730	A
USGS	01622000	2019-01-25	2090	A
USGS	01622000	2019-01-26	1710	A
USGS	01622000	2019-01-27	1390	A
USGS	01622000	2019-01-28	1120	A
USGS	01622000	2019-01-29	945	A
USGS	01622000	2019-01-30	814	A
USGS	01622000	2019-01-31	693	A
USGS	01622000	2019-02-01	638	A
USGS	01622000	2019-02-02	590	A
USGS	01622000	2019-02-03	558	A
USGS	01622000	2019-02-04	525	A
USGS	01622000	2019-02-05	498	A
USGS	01622000	2019-02-06	475	A
USGS	01622000	2019-02-07	449	A
USGS	01622000	2019-02-08	421	A
USGS	01622000	2019-02-09	388	A
USGS	01622000	2019-02-10	368	A
USGS	01622000	2019-02-11	382	A
USGS	01622000	2019-02-12	538	A
USGS	01622000	2019-02-13	708	A
USGS	01622000	2019-02-14	768	A
USGS	01622000	2019-02-15	791	A
USGS	01622000	2019-02-16	744	A
USGS	01622000	2019-02-17	684	A
USGS	01622000	2019-02-18	751	A
USGS	01622000	2019-02-19	669	A
USGS	01622000	2019-02-20	722	A
USGS	01622000	2019-02-21	1110	A
USGS	01622000	2019-02-22	1800	A
USGS	01622000	2019-02-23	1910	A
USGS	01622000	2019-02-24	2450	A
USGS	01622000	2019-02-25	2230	A
USGS	01622000	2019-02-26	1780	A
USGS	01622000	2019-02-27	1420	A
USGS	01622000	2019-02-28	1160	A
USGS	01622000	2019-03-01	1010	A
USGS	01622000	2019-03-02	1170	A
USGS	01622000	2019-03-03	1250	A
USGS	01622000	2019-03-04	1690	A
USGS	01622000	2019-03-05	1360	A
USGS	01622000	2019-03-06	1160	A
USGS	01622000	2019-03-07	1020	A
USGS	01622000	2019-03-08	929	A
USGS	01622000	2019-03-09	854	A
USGS	01622000	2019-03-10	923	A
USGS	01622000	2019-03-11	1020	A
USGS	01622000	2019-03-12	1110	A
USGS	01622000	2019-03-13	1060	A
USGS	01622000	2019-03-14	970	A
USGS	01622000	2019-03-15	878	A
USGS	01622000	2019-03-16	791	A
USGS	01622000	2019-03-17	720	A
USGS	01622000	2019-03-18	670	A
USGS	01622000	2019-03-19	613	A
USGS	01622000	2019-03-20	565	A
USGS	01622000	2019-03-21	952	A
USGS	01622000	2019-03-22	924	A
USGS	01622000	2019-03-23	766	A
USGS	01622000	2019-03-24	691	A
USGS	01622000	2019-03-25	659	A
USGS	01622000	2019-03-26	630	A
USGS	01622000	2019-03-27	577	A
USGS	01622000	2019-03-28	543	A
USGS	01622000	2019-03-29	520	A
USGS	01622000	2019-03-30	495	A
USGS	01622000	2019-03-31	470	A
USGS	01622000	2019-04-01	442	A
USGS	01622000	2019-04-02	417	A
USGS	01622000	2019-04-03	397	A
USGS	01622000	2019-04-04	372	A
USGS	01622000	2019-04-05	386	A
USGS	01622000	2019-04-06	379	A
USGS	01622000	2019-04-07	351	A
USGS	01622000	2019-04-08	353	A
USGS	01622000	2019-04-09	342	A
USGS	01622000	2019-04-10	329	A
USGS	01622000	2019-04-11	318	A
USGS	01622000	2019-04-12	328	A
USGS	01622000	2019-04-13	758	A
USGS	01622000	2019-04-14	945	A
USGS	01622000	2019-04-15	1870	A
USGS	01622000	2019-04-16	1630	A
USGS	01622000	2019-04-17	1320	A
USGS	01622000	2019-04-18	1070	A
USGS	01622000	2019-04-19	1010	A
USGS	01622000	2019-04-20	2040	A
USGS	01622000	2019-04-21	2080	A
USGS	01622000	2019-04-22	1590	A
USGS	01622000	2019-04-23	1240	A
USGS	01622000	2019-04-24	984	A
USGS	01622000	2019-04-25	808	A
USGS	01622000	2019-04-26	762	A
USGS	01622000	2019-04-27	710	A
USGS	01622000	2019-04-28	676	A
USGS	01622000	2019-04-29	634	A
USGS	01622000	2019-04-30	592	A
USGS	01622000	2019-05-01	546	A
USGS	01622000	2019-05-02	499	A
USGS	01622000	2019-05-03	462	A
USGS	01622000	2019-05-04	478	A
USGS	01622000	2019-05-05	915	A
USGS	01622000	2019-05-06	836	A
USGS	01622000	2019-05-07	772	A
USGS	01622000	2019-05-08	683	A
USGS	01622000	2019-05-09	592	A
USGS	01622000	2019-05-10	524	A
USGS	01622000	2019-05-11	471	A
USGS	01622000	2019-05-12	561	A
USGS	01622000	2019-05-13	1530	A
USGS	01622000	2019-05-14	1830	A
USGS	01622000	2019-05-15	1460	A
USGS	01622000	2019-05-16	1110	A
USGS	01622000	2019-05-17	863	A
USGS	01622000	2019-05-18	698	A
USGS	01622000	2019-05-19	561	A
USGS	01622000	2019-05-20	483	A
USGS	01622000	2019-05-21	414	A
USGS	01622000	2019-05-22	362	A
USGS	01622000	2019-05-23	325	A
USGS	01622000	2019-05-24	300	A
USGS	01622000	2019-05-25	332	A
USGS	01622000	2019-05-26	348	A
USGS	01622000	2019-05-27	282	A
USGS	01622000	2019-05-28	261	A
USGS	01622000	2019-05-29	243	A
USGS	01622000	2019-05-30	252	A
USGS	01622000	2019-05-31	260	A
USGS	01622000	2019-06-01	302	A
USGS	01622000	2019-06-02	251	A
USGS	01622000	2019-06-03	232	A
USGS	01622000	2019-06-04	213	A
USGS	01622000	2019-06-05	208	A
USGS	01622000	2019-06-06	206	A
USGS	01622000	2019-06-07	196	A
USGS	01622000	2019-06-08	189	A
USGS	01622000	2019-06-09	191	A
USGS	01622000	2019-06-10	237	A
USGS	01622000	2019-06-11	236	A
USGS	01622000	2019-06-12	223	A
USGS	01622000	2019-06-13	224	A
USGS	01622000	2019-06-14	214	A
USGS	01622000	2019-06-15	200	A
USGS	01622000	2019-06-16	185	A
USGS	01622000	2019-06-17	181	A
USGS	01622000	2019-06-18	176	A
USGS	01622000	2019-06-19	170	A
USGS	01622000	2019-06-20	171	A
USGS	01622000	2019-06-21	161	A
USGS	01622000	2019-06-22	153	A
USGS	01622000	2019-06-23	146	A
USGS	01622000	2019-06-24	150	A
USGS	01622000	2019-06-25	238	A
USGS	01622000	2019-06-26	178	A
USGS	01622000	2019-06-27	169	A
USGS	01622000	2019-06-28	167	A
USGS	01622000	2019-06-29	165	A
USGS	01622000	2019-06-30	161	A
USGS	01622000	2019-07-01	153	A
USGS	01622000	2019-07-02	149	A
USGS	01622000	2019-07-03	149	A
USGS	01622000	2019-07-04	259	A
USGS	01622000	2019-07-05	249	A
USGS	01622000	2019-07-06	468	A
USGS	01622000	2019-07-07	327	A
USGS	01622000	2019-07-08	471	A
USGS	01622000	2019-07-09	385	A
USGS	01622000	2019-07-10	310	A
USGS	01622000	2019-07-11	303	A
USGS	01622000	2019-07-12	347	A
USGS	01622000	2019-07-13	261	A
USGS	01622000	2019-07-14	226	A
USGS	01622000	2019-07-15	208	A
USGS	01622000	2019-07-16	197	A
USGS	01622000	2019-07-17	183	A
USGS	01622000	2019-07-18	181	A
USGS	01622000	2019-07-19	163	A
USGS	01622000	2019-07-20	153	A
USGS	01622000	2019-07-21	154	A
USGS	01622000	2019-07-22	164	A
USGS	01622000	2019-07-23	160	A
USGS	01622000	2019-07-24	152	A
USGS	01622000	2019-07-25	145	A
USGS	01622000	2019-07-26	140	A
USGS	01622000	2019-07-27	135	A
USGS	01622000	2019-07-28	129	A
USGS	01622000	2019-07-29	128	A
USGS	01622000	2019-07-30	121	A
USGS	01622000	2019-07-31	133	A
USGS	01622000	2019-08-01	156	A
USGS	01622000	2019-08-02	132	A
USGS	01622000	2019-08-03	121	A
USGS	01622000	2019-08-04	117	A
USGS	01622000	2019-08-05	118	A
USGS	01622000	2019-08-06	125	A
USGS	01622000	2019-08-07	126	A
USGS	01622000	2019-08-08	117	A
USGS	01622000	2019-08-09	108	A
USGS	01622000	2019-08-10	104	A
USGS	01622000	2019-08-11	101	A
USGS	01622000	2019-08-12	102	A
USGS	01622000	2019-08-13	112	A
USGS	01622000	2019-08-14	139	A
USGS	01622000	2019-08-15	121	A
USGS	01622000	2019-08-16	120	A
USGS	01622000	2019-08-17	107	A
USGS	01622000	2019-08-18	105	A
USGS	01622000	2019-08-19	140	A
USGS	01622000	2019-08-20	243	A
USGS	01622000	2019-08-21	264	A
USGS	01622000	2019-08-22	154	A
USGS	01622000	2019-08-23	260	A
USGS	01622000	2019-08-24	192	A
USGS	01622000	2019-08-25	144	A
USGS	01622000	2019-08-26	133	A
USGS	01622000	2019-08-27	127	A
USGS	01622000	2019-08-28	125	A
USGS	01622000	2019-08-29	121	A
USGS	01622000	2019-08-30	113	A
USGS	01622000	2019-08-31	109	A
USGS	01622000	2019-09-01	315	A
USGS	01622000	2019-09-02	183	A
USGS	01622000	2019-09-03	161	A
USGS	01622000	2019-09-04	150	A
USGS	01622000	2019-09-05	139	A
USGS	01622000	2019-09-06	132	A
USGS	01622000	2019-09-07	126	A
USGS	01622000	2019-09-08	118	A
USGS	01622000	2019-09-09	117	A
USGS	01622000	2019-09-10	116	A
USGS	01622000	2019-09-11	113	A
USGS	01622000	2019-09-12	113	A
USGS	01622000	2019-09-13	108	A
USGS	01622000	2019-09-14	105	A
USGS	01622000	2019-09-15	103	A
USGS	01622000	2019-09-16	102	A
USGS	01622000	2019-09-17	102	A
USGS	01622000	2019-09-18	100	A
USGS	01622000	2019-09-19	97.8	A
USGS	01622000	2019-09-20	98.0	A
USGS	01622000	2019-09-21	93.8	A
USGS	01622000	2019-09-22	90.2	A
USGS	01622000	2019-09-23	91.6	A
USGS	01622000	2019-09-24	89.4	A
USGS	01622000	2019-09-25	88.9	A
USGS	01622000	2019-09-26	87.8	A
USGS	01622000	2019-09-27	86.4	A
USGS	01622000	2019-09-28	85.6	A
USGS	01622000	2019-09-29	84.0	A
USGS	01622000	2019-09-30	95.7	A
USGS	01622000	2019-10-01	107	A
USGS	01622000	2019-10-02	94.0	A
USGS	01622000	2019-10-03	92.6	A
USGS	01622000	2019-10-04	89.6	A
USGS	01622000	2019-10-05	84.9	A
USGS	01622000	2019-10-06	86.7	A
USGS	01622000	2019-10-07	90.5	A
USGS	01622000	2019-10-08	101	A
USGS	01622000	2019-10-09	112	A
USGS	01622000	2019-10-10	98.9	A
USGS	01622000	2019-10-11	95.2	A
USGS	01622000	2019-10-12	91.8	A
USGS	01622000	2019-10-13	89.6	A
USGS	01622000	2019-10-14	90.5	A
USGS	01622000	2019-10-15	91.1	A
USGS	01622000	2019-10-16	114	A
USGS	01622000	2019-10-17	106	A
USGS	01622000	2019-10-18	95.7	A
USGS	01622000	2019-10-19	90.4	A
USGS	01622000	2019-10-20	153	A
USGS	01622000	2019-10-21	122	A
USGS	01622000	2019-10-22	121	A
USGS	01622000	2019-10-23	133	A
USGS	01622000	2019-10-24	111	A
USGS	01622000	2019-10-25	106	A
USGS	01622000	2019-10-26	105	A
USGS	01622000	2019-10-27	120	A
USGS	01622000	2019-10-28	119	A
USGS	01622000	2019-10-29	114	A
USGS	01622000	2019-10-30	113	A
USGS	01622000	2019-10-31	188	A
USGS	01622000	2019-11-01	432	A
USGS	01622000	2019-11-02	441	A
USGS	01622000	2019-11-03	337	A
USGS	01622000	2019-11-04	270	A
USGS	01622000	2019-11-05	229	A
USGS	01622000	2019-11-06	199	A
USGS	01622000	2019-11-07	180	A
USGS	01622000	2019-11-08	171	A
USGS	01622000	2019-11-09	160	A
USGS	01622000	2019-11-10	152	A
USGS	01622000	2019-11-11	148	A
USGS	01622000	2019-11-12	146	A
USGS	01622000	2019-11-13	138	A
USGS	01622000	2019-11-14	134	A
USGS	01622000	2019-11-15	131	A
USGS	01622000	2019-11-16	125	A
USGS	01622000	2019-11-17	118	A
USGS	01622000	2019-11-18	118	A
USGS	01622000	2019-11-19	118	A
USGS	01622000	2019-11-20	116	A
USGS	01622000	2019-11-21	113	A
USGS	01622000	2019-11-22	113	A
USGS	01622000	2019-11-23	112	A
USGS	01622000	2019-11-24	112	A
USGS	01622000	2019-11-25	112	A
USGS	01622000	2019-11-26	110	A
USGS	01622000	2019-11-27	110	A
USGS	01622000	2019-11-28	106	A
USGS	01622000	2019-11-29	103	A
USGS	01622000	2019-11-30	106	A
USGS	01622000	2019-12-01	122	A
USGS	01622000	2019-12-02	126	A
USGS	01622000	2019-12-03	118	A
USGS	01622000	2019-12-04	115	A
USGS	01622000	2019-12-05	110	A
USGS	01622000	2019-12-06	108	A
USGS	01622000	2019-12-07	106	A
USGS	01622000	2019-12-08	102	A
USGS	01622000	2019-12-09	132	A
USGS	01622000	2019-12-10	138	A
USGS	01622000	2019-12-11	122	A
USGS	01622000	2019-12-12	116	A
USGS	01622000	2019-12-13	117	A
USGS	01622000	2019-12-14	149	A
USGS	01622000	2019-12-15	160	A
USGS	01622000	2019-12-16	196	A
USGS	01622000	2019-12-17	235	A
USGS	01622000	2019-12-18	254	A
USGS	01622000	2019-12-19	297	A
USGS	01622000	2019-12-20	289	A
USGS	01622000	2019-12-21	262	A
USGS	01622000	2019-12-22	238	A
USGS	01622000	2019-12-23	222	A
USGS	01622000	2019-12-24	202	A
USGS	01622000	2019-12-25	189	A
USGS	01622000	2019-12-26	177	A
USGS	01622000	2019-12-27	170	A
USGS	01622000	2019-12-28	165	A
USGS	01622000	2019-12-29	160	A
USGS	01622000	2019-12-30	163	A
USGS	01622000	2019-12-31	157	A
USGS	01622000	2020-01-01	152	A
USGS	01622000	2020-01-02	147	A
USGS	01622000	2020-01-03	149	A
USGS	01622000	2020-01-04	152	A
USGS	01622000	2020-01-05	155	A
USGS	01622000	2020-01-06	145	A
USGS	01622000	2020-01-07	149	A
USGS	01622000	2020-01-08	148	A
USGS	01622000	2020-01-09	144	A
USGS	01622000	2020-01-10	141	A
USGS	01622000	2020-01-11	143	A
USGS	01622000	2020-01-12	240	A
USGS	01622000	2020-01-13	493	A
USGS	01622000	2020-01-14	587	A
USGS	01622000	2020-01-15	504	A
USGS	01622000	2020-01-16	418	A
USGS	01622000	2020-01-17	351	A
USGS	01622000	2020-01-18	307	A
USGS	01622000	2020-01-19	284	A
USGS	01622000	2020-01-20	259	A
USGS	01622000	2020-01-21	235	A
USGS	01622000	2020-01-22	217	A
USGS	01622000	2020-01-23	203	A
USGS	01622000	2020-01-24	195	A
USGS	01622000	2020-01-25	1380	A
USGS	01622000	2020-01-26	1760	A
USGS	01622000	2020-01-27	1300	A
USGS	01622000	2020-01-28	968	A
USGS	01622000	2020-01-29	738	A
USGS	01622000	2020-01-30	584	A
USGS	01622000	2020-01-31	487	A
USGS	01622000	2020-02-01	433	A
USGS	01622000	2020-02-02	391	A
USGS	01622000	2020-02-03	348	A
USGS	01622000	2020-02-04	319	A
USGS	01622000	2020-02-05	297	A
USGS	01622000	2020-02-06	421	A
USGS	01622000	2020-02-07	1320	A
USGS	01622000	2020-02-08	1840	A
USGS	01622000	2020-02-09	1430	A
USGS	01622000	2020-02-10	1110	A
USGS	01622000	2020-02-11	898	A
USGS	01622000	2020-02-12	732	A
USGS	01622000	2020-02-13	681	A
USGS	01622000	2020-02-14	665	A
USGS	01622000	2020-02-15	631	A
USGS	01622000	2020-02-16	594	A
USGS	01622000	2020-02-17	552	A
USGS	01622000	2020-02-18	500	A
USGS	01622000	2020-02-19	453	A
USGS	01622000	2020-02-20	405	A
USGS	01622000	2020-02-21	367	A
USGS	01622000	2020-02-22	333	A
USGS	01622000	2020-02-23	308	A
USGS	01622000	2020-02-24	290	A
USGS	01622000	2020-02-25	286	A
USGS	01622000	2020-02-26	272	A
USGS	01622000	2020-02-27	267	A
USGS	01622000	2020-02-28	252	A
USGS	01622000	2020-02-29	237	A
USGS	01622000	2020-03-01	221	A
USGS	01622000	2020-03-02	214	A
USGS	01622000	2020-03-03	214	A
USGS	01622000	2020-03-04	208	A
USGS	01622000	2020-03-05	199	A
USGS	01622000	2020-03-06	194	A
USGS	01622000	2020-03-07	186	A
USGS	01622000	2020-03-08	178	A
USGS	01622000	2020-03-09	177	A
USGS	01622000	2020-03-10	172	A
USGS	01622000	2020-03-11	169	A
USGS	01622000	2020-03-12	167	A
USGS	01622000	2020-03-13	173	A
USGS	01622000	2020-03-14	167	A
USGS	01622000	2020-03-15	171	A
USGS	01622000	2020-03-16	174	A
USGS	01622000	2020-03-17	174	A
USGS	01622000	2020-03-18	174	A
USGS	01622000	2020-03-19	183	A
USGS	01622000	2020-03-20	189	A
USGS	01622000	2020-03-21	191	A
USGS	01622000	2020-03-22	192	A
USGS	01622000	2020-03-23	198	A
USGS	01622000	2020-03-24	204	A
USGS	01622000	2020-03-25	225	A
USGS	01622000	2020-03-26	246	A
USGS	01622000	2020-03-27	256	A
USGS	01622000	2020-03-28	281	A
USGS	01622000	2020-03-29	277	A
USGS	01622000	2020-03-30	281	A
USGS	01622000	2020-03-31	284	A
USGS	01622000	2020-04-01	334	A
USGS	01622000	2020-04-02	331	A
USGS	01622000	2020-04-03	324	A
USGS	01622000	2020-04-04	314	A
USGS	01622000	2020-04-05	300	A
USGS	01622000	2020-04-06	291	A
USGS	01622000	2020-04-07	281	A
USGS	01622000	2020-04-08	330	A
USGS	01622000	2020-04-09	417	A
USGS	01622000	2020-04-10	408	A
USGS	01622000	2020-04-11	383	A
USGS	01622000	2020-04-12	354	A
USGS	01622000	2020-04-13	1660	A
USGS	01622000	2020-04-14	1970	A
USGS	01622000	2020-04-15	1550	A
USGS	01622000	2020-04-16	1180	A
USGS	01622000	2020-04-17	927	A
USGS	01622000	2020-04-18	764	A
USGS	01622000	2020-04-19	633	A
USGS	01622000	2020-04-20	549	A
USGS	01622000	2020-04-21	485	A
USGS	01622000	2020-04-22	424	A
USGS	01622000	2020-04-23	391	A
USGS	01622000	2020-04-24	506	A
USGS	01622000	2020-04-25	505	A
USGS	01622000	2020-04-26	735	A
USGS	01622000	2020-04-27	966	A
USGS	01622000	2020-04-28	933	A
USGS	01622000	2020-04-29	862	A
USGS	01622000	2020-04-30	1760	A
USGS	01622000	2020-05-01	2380	A
USGS	01622000	2020-05-02	1740	A
USGS	01622000	2020-05-03	1310	A
USGS	01622000	2020-05-04	1160	A
USGS	01622000	2020-05-05	962	A
USGS	01622000	2020-05-06	860	A
USGS	01622000	2020-05-07	743	A
USGS	01622000	2020-05-08	643	A
USGS	01622000	2020-05-09	577	A
USGS	01622000	2020-05-10	497	A
USGS	01622000	2020-05-11	447	A
USGS	01622000	2020-05-12	403	A
USGS	01622000	2020-05-13	361	A
USGS	01622000	2020-05-14	332	A
USGS	01622000	2020-05-15	312	A
USGS	01622000	2020-05-16	296	A
USGS	01622000	2020-05-17	301	A
